Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 180 --call-graph fp --app com.google.android.apps.meetings
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 237803
Event count: 943847838187

Overhead  Shared Object
0.00%     /system/lib64/libandroidfw.so
0.00%     /data/local/tmp/TemporaryFile-HYhUu3
0.00%     /data/local/tmp/TemporaryFile-XxUXJE
0.00%     /apex/com.android.runtime/bin/linker64
0.00%     /data/local/tmp/TemporaryFile-qfJfiP
0.00%     /data/local/tmp/TemporaryFile-TlJaRc
0.00%     /data/local/tmp/TemporaryFile-CAenV1
0.00%     /system/lib64/libinput.so
0.00%     /system/lib64/libbinderthreadstate.so
0.00%     /data/local/tmp/TemporaryFile-benfxy
0.00%     /data/local/tmp/TemporaryFile-j2PQNo
0.00%     /data/local/tmp/TemporaryFile-oIL8nP
0.00%     /data/local/tmp/TemporaryFile-f7tdKO
0.00%     /data/local/tmp/TemporaryFile-m5yMNN
0.00%     /data/local/tmp/TemporaryFile-U8UIbA
0.00%     /apex/com.android.runtime/lib64/libartpalette.so
0.00%     /apex/com.android.runtime/lib64/libjavacore.so
0.00%     /data/local/tmp/TemporaryFile-o9VADy
0.00%     /data/local/tmp/TemporaryFile-NjfYLh
0.00%     /data/local/tmp/TemporaryFile-Vehdo0
0.00%     /data/local/tmp/TemporaryFile-oIK7nM
0.00%     /data/local/tmp/TemporaryFile-s45nru
0.00%     /data/local/tmp/TemporaryFile-T4ECGp
0.00%     /data/local/tmp/TemporaryFile-WgPLSR
0.00%     /data/local/tmp/TemporaryFile-RdVi1p
0.00%     /data/local/tmp/TemporaryFile-cDIOHr
0.00%     /data/local/tmp/TemporaryFile-KHfQMI
0.00%     /data/local/tmp/TemporaryFile-Jf90zo
0.00%     /data/local/tmp/TemporaryFile-Sq4sOw
0.00%     /data/local/tmp/TemporaryFile-OxwI4V
0.00%     /apex/com.android.runtime/lib64/libdexfile.so
0.00%     /data/local/tmp/TemporaryFile-xCLwpR
