Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4324
Event count: 4706082684

Overhead  Symbol
0.10%     libopusV2JNI.so[+b108]
0.10%     libopusV2JNI.so[+115c8]
0.10%     libopusV2JNI.so[+150b0]
0.10%     libopusV2JNI.so[+16c8c]
0.10%     libopusV2JNI.so[+132cc]
0.10%     libopusV2JNI.so[+13a44]
0.10%     libopusV2JNI.so[+132e0]
0.10%     libopusV2JNI.so[+f3c0]
0.10%     libopusV2JNI.so[+f7a4]
0.10%     libopusV2JNI.so[+170a0]
0.10%     libopusV2JNI.so[+1459c]
0.10%     libopusV2JNI.so[+13158]
0.10%     libopusV2JNI.so[+13a34]
0.10%     libopusV2JNI.so[+14594]
0.10%     libopusV2JNI.so[+17070]
0.09%     libopusV2JNI.so[+1712c]
0.09%     libopusV2JNI.so[+15278]
0.09%     libopusV2JNI.so[+16c2c]
0.09%     libopusV2JNI.so[+16fd0]
0.09%     libopusV2JNI.so[+145b4]
0.09%     libopusV2JNI.so[+15040]
0.09%     libopusV2JNI.so[+16a08]
0.09%     libopusV2JNI.so[+150c8]
0.09%     libopusV2JNI.so[+11790]
0.09%     libopusV2JNI.so[+15ca0]
0.09%     libopusV2JNI.so[+172e0]
0.09%     libopusV2JNI.so[+14fd8]
0.09%     libopusV2JNI.so[+1504c]
0.09%     libopusV2JNI.so[+13510]
0.09%     libopusV2JNI.so[+16a1c]
0.09%     libopusV2JNI.so[+13164]
0.09%     libopusV2JNI.so[+b0cc]
0.09%     libopusV2JNI.so[+17098]
0.09%     libopusV2JNI.so[+13524]
0.09%     libopusV2JNI.so[+15024]
0.09%     libopusV2JNI.so[+17124]
0.09%     libopusV2JNI.so[+16d38]
0.09%     libopusV2JNI.so[+14ffc]
0.09%     libopusV2JNI.so[+13594]
0.09%     libopusV2JNI.so[+1350c]
0.09%     libopusV2JNI.so[+b000]
0.09%     libopusV2JNI.so[+172e4]
0.09%     libopusV2JNI.so[+16e7c]
0.09%     libopusV2JNI.so[+16a34]
0.09%     libopusV2JNI.so[+dec0]
0.09%     libopusV2JNI.so[+17238]
0.09%     libopusV2JNI.so[+12480]
0.09%     libopusV2JNI.so[+17340]
0.09%     libopusV2JNI.so[+16e28]
0.09%     libopusV2JNI.so[+16930]
0.09%     libopusV2JNI.so[+16dc0]
0.09%     libopusV2JNI.so[+fc40]
0.08%     libopusV2JNI.so[+adcc]
0.08%     libopusV2JNI.so[+172b0]
0.08%     libopusV2JNI.so[+17280]
0.08%     libopusV2JNI.so[+1732c]
0.08%     libopusV2JNI.so[+13c70]
0.08%     libopusV2JNI.so[+169b0]
0.08%     libopusV2JNI.so[+15cd0]
0.08%     libopusV2JNI.so[+16d2c]
0.08%     libopusV2JNI.so[+f3cc]
0.08%     libopusV2JNI.so[+132dc]
0.08%     libopusV2JNI.so[+17314]
0.08%     libopusV2JNI.so[+af44]
0.08%     libopusV2JNI.so[+154bc]
0.08%     libopusV2JNI.so[+17130]
0.08%     libopusV2JNI.so[+16e70]
0.08%     libopusV2JNI.so[+132ac]
0.08%     libopusV2JNI.so[+117dc]
0.08%     libopusV2JNI.so[+16c40]
0.08%     libopusV2JNI.so[+13424]
0.08%     libopusV2JNI.so[+1730c]
0.08%     libopusV2JNI.so[+1702c]
0.08%     libopusV2JNI.so[+170c0]
0.08%     libopusV2JNI.so[+14fe8]
0.08%     libopusV2JNI.so[+1502c]
0.08%     libopusV2JNI.so[+afa8]
0.08%     libopusV2JNI.so[+16d68]
0.08%     libopusV2JNI.so[+150d0]
0.08%     libopusV2JNI.so[+14e3c]
0.08%     libopusV2JNI.so[+1521c]
0.08%     libopusV2JNI.so[+15414]
0.08%     libopusV2JNI.so[+14180]
0.08%     libopusV2JNI.so[+16d80]
0.08%     libopusV2JNI.so[+e4c0]
0.08%     libopusV2JNI.so[+169c4]
0.08%     libopusV2JNI.so[+16a30]
0.08%     libopusV2JNI.so[+11dc4]
0.08%     libopusV2JNI.so[+11600]
0.08%     libopusV2JNI.so[+11d4c]
0.08%     libopusV2JNI.so[+1140c]
0.08%     libopusV2JNI.so[+150c4]
0.08%     libopusV2JNI.so[+153f0]
0.07%     libopusV2JNI.so[+f394]
0.07%     libopusV2JNI.so[+f388]
0.07%     libopusV2JNI.so[+16ddc]
0.07%     libopusV2JNI.so[+14414]
0.07%     libopusV2JNI.so[+113f8]
0.07%     libopusV2JNI.so[+e730]
0.07%     libopusV2JNI.so[+16d4c]
0.07%     libopusV2JNI.so[+af38]
0.07%     libopusV2JNI.so[+b018]
0.07%     libopusV2JNI.so[+dfc8]
0.07%     libopusV2JNI.so[+1705c]
0.07%     libopusV2JNI.so[+15b98]
0.07%     libopusV2JNI.so[+14de8]
0.07%     libopusV2JNI.so[+14a74]
0.07%     libopusV2JNI.so[+115bc]
0.07%     libopusV2JNI.so[+15308]
0.07%     libopusV2JNI.so[+17330]
0.07%     libopusV2JNI.so[+14e4c]
0.07%     libopusV2JNI.so[+1706c]
0.07%     libopusV2JNI.so[+145c0]
0.07%     libopusV2JNI.so[+15048]
0.07%     libopusV2JNI.so[+16da4]
0.07%     libopusV2JNI.so[+1509c]
0.07%     libopusV2JNI.so[+16f84]
0.07%     libopusV2JNI.so[+172d0]
0.07%     libopusV2JNI.so[+14a50]
0.07%     libopusV2JNI.so[+17290]
0.07%     libopusV2JNI.so[+17050]
0.07%     libopusV2JNI.so[+11d9c]
0.07%     libopusV2JNI.so[+16f8c]
0.07%     libopusV2JNI.so[+1526c]
0.07%     libopusV2JNI.so[+f3a0]
0.07%     libopusV2JNI.so[+13fe0]
0.07%     libopusV2JNI.so[+15440]
0.07%     libopusV2JNI.so[+15484]
