Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4163
Event count: 4718137480

Overhead  Symbol
0.06%     libopusV2JNI.so[+11770]
0.06%     libopusV2JNI.so[+15130]
0.06%     libopusV2JNI.so[+af58]
0.06%     libopusV2JNI.so[+1610c]
0.06%     libopusV2JNI.so[+16fbc]
0.06%     libopusV2JNI.so[+16d90]
0.06%     libopusV2JNI.so[+11db4]
0.06%     libopusV2JNI.so[+13840]
0.06%     libopusV2JNI.so[+158b0]
0.06%     libopusV2JNI.so[+113f8]
0.06%     libopusV2JNI.so[+1159c]
0.06%     libopusV2JNI.so[+afd4]
0.06%     libopusV2JNI.so[+150ac]
0.06%     libopusV2JNI.so[+16c48]
0.06%     libopusV2JNI.so[+11580]
0.06%     libopusV2JNI.so[+142f4]
0.06%     libopusV2JNI.so[+15394]
0.06%     libopusV2JNI.so[+14094]
0.06%     libopusV2JNI.so[+17170]
0.06%     libopusV2JNI.so[+16000]
0.06%     libopusV2JNI.so[+17200]
0.06%     libopusV2JNI.so[+152c4]
0.06%     libopusV2JNI.so[+13c10]
0.06%     libopusV2JNI.so[+14608]
0.06%     libopusV2JNI.so[+16134]
0.06%     libopusV2JNI.so[+12c1c]
0.06%     libopusV2JNI.so[+16ae0]
0.06%     libopusV2JNI.so[+14e3c]
0.06%     libopusV2JNI.so[+16e44]
0.06%     libopusV2JNI.so[+150b4]
0.06%     libopusV2JNI.so[+153a8]
0.06%     libopusV2JNI.so[+1729c]
0.06%     libopusV2JNI.so[+12b34]
0.06%     libopusV2JNI.so[+15024]
0.06%     libopusV2JNI.so[+16f64]
0.06%     libopusV2JNI.so[+14554]
0.06%     libopusV2JNI.so[+17138]
0.06%     libopusV2JNI.so[+16954]
0.06%     libopusV2JNI.so[+11414]
0.06%     libopusV2JNI.so[+17244]
0.06%     libopusV2JNI.so[+1177c]
0.06%     libopusV2JNI.so[+17230]
0.06%     libopusV2JNI.so[+12850]
0.06%     libopusV2JNI.so[+14470]
0.06%     libopusV2JNI.so[+f700]
0.06%     libopusV2JNI.so[+13530]
0.06%     libopusV2JNI.so[+12848]
0.06%     libopusV2JNI.so[+16ff0]
0.06%     libopusV2JNI.so[+172dc]
0.06%     libopusV2JNI.so[+152f0]
0.06%     libopusV2JNI.so[+12484]
0.06%     libopusV2JNI.so[+1544c]
0.06%     libopusV2JNI.so[+11798]
0.06%     libopusV2JNI.so[+154bc]
0.06%     libopusV2JNI.so[+1179c]
0.06%     libopusV2JNI.so[+16a68]
0.05%     libopusV2JNI.so[+144b0]
0.05%     libopusV2JNI.so[+16a5c]
0.05%     libopusV2JNI.so[+134f0]
0.05%     libopusV2JNI.so[+1712c]
0.05%     libopusV2JNI.so[+121f0]
0.05%     libopusV2JNI.so[+1173c]
0.05%     libopusV2JNI.so[+11404]
0.05%     libopusV2JNI.so[+138f4]
0.05%     libopusV2JNI.so[+13b38]
0.05%     libopusV2JNI.so[+17108]
0.05%     libopusV2JNI.so[+172a4]
0.05%     libopusV2JNI.so[+15950]
0.05%     libopusV2JNI.so[+16e3c]
0.05%     libopusV2JNI.so[+16e54]
0.05%     libopusV2JNI.so[+16f68]
0.05%     libopusV2JNI.so[+1141c]
0.05%     libopusV2JNI.so[+14348]
0.05%     libopusV2JNI.so[+13438]
0.05%     libopusV2JNI.so[+15034]
0.05%     libopusV2JNI.so[+16c70]
0.05%     libopusV2JNI.so[+12498]
0.05%     libopusV2JNI.so[+15cb4]
0.05%     libopusV2JNI.so[+1140c]
0.05%     libopusV2JNI.so[+118dc]
0.05%     libopusV2JNI.so[+b004]
0.05%     libopusV2JNI.so[+15258]
0.05%     libopusV2JNI.so[+ae68]
0.05%     libopusV2JNI.so[+15c44]
0.05%     libopusV2JNI.so[+15468]
0.05%     libopusV2JNI.so[+17240]
0.05%     libopusV2JNI.so[+172d4]
0.05%     libopusV2JNI.so[+16c10]
0.05%     libopusV2JNI.so[+16fd0]
0.05%     libopusV2JNI.so[+15000]
0.05%     libopusV2JNI.so[+170bc]
0.05%     libopusV2JNI.so[+16fe0]
0.05%     libopusV2JNI.so[+1502c]
0.05%     libopusV2JNI.so[+16c50]
0.05%     libopusV2JNI.so[+170f0]
0.05%     libopusV2JNI.so[+117f0]
0.05%     libopusV2JNI.so[+14188]
0.05%     libopusV2JNI.so[+14170]
0.05%     libopusV2JNI.so[+14180]
0.05%     libopusV2JNI.so[+117a0]
0.05%     libopusV2JNI.so[+14414]
0.05%     libopusV2JNI.so[+12f40]
0.05%     libopusV2JNI.so[+14dfc]
0.05%     libopusV2JNI.so[+1722c]
0.05%     libopusV2JNI.so[+15374]
0.05%     libopusV2JNI.so[+11418]
0.05%     libopusV2JNI.so[+152f8]
0.05%     libopusV2JNI.so[+15b98]
0.05%     libopusV2JNI.so[+15930]
0.05%     libopusV2JNI.so[+af30]
0.05%     libopusV2JNI.so[+14f54]
0.05%     libopusV2JNI.so[+15444]
0.05%     libopusV2JNI.so[+13e28]
0.05%     libopusV2JNI.so[+11da8]
0.05%     libopusV2JNI.so[+14a00]
0.05%     libopusV2JNI.so[+13b08]
0.05%     libopusV2JNI.so[+139c0]
0.05%     libopusV2JNI.so[+14300]
0.05%     libopusV2JNI.so[+1732c]
0.05%     libopusV2JNI.so[+132cc]
0.05%     libopusV2JNI.so[+13dec]
0.05%     libopusV2JNI.so[+afc0]
0.05%     libopusV2JNI.so[+14ae4]
0.05%     libopusV2JNI.so[+1237c]
0.05%     libopusV2JNI.so[+16e6c]
0.05%     libopusV2JNI.so[+150a8]
0.05%     libopusV2JNI.so[+16e5c]
0.05%     libopusV2JNI.so[+14b34]
0.05%     libopusV2JNI.so[+16280]
0.05%     libopusV2JNI.so[+1372c]
0.05%     libopusV2JNI.so[+16f3c]
0.05%     libopusV2JNI.so[+1170c]
0.05%     libopusV2JNI.so[+14bc0]
0.05%     libopusV2JNI.so[+17284]
0.05%     libopusV2JNI.so[+17210]
0.05%     libopusV2JNI.so[+15488]
0.05%     libopusV2JNI.so[+13830]
0.05%     libopusV2JNI.so[+17094]
0.05%     libopusV2JNI.so[+15490]
0.05%     libopusV2JNI.so[+13528]
0.05%     libopusV2JNI.so[+e730]
0.05%     libopusV2JNI.so[+1614c]
0.05%     libopusV2JNI.so[+13164]
0.05%     libopusV2JNI.so[+11d9c]
0.05%     libopusV2JNI.so[+115a0]
0.05%     libopusV2JNI.so[+12e50]
0.05%     libopusV2JNI.so[+1441c]
0.05%     libopusV2JNI.so[+e4b8]
0.05%     libopusV2JNI.so[+13afc]
0.05%     libopusV2JNI.so[+153c4]
0.05%     libopusV2JNI.so[+12b4c]
0.05%     libopusV2JNI.so[+13430]
0.05%     libopusV2JNI.so[+e168]
0.05%     libopusV2JNI.so[+14a30]
0.05%     libopusV2JNI.so[+170e0]
0.05%     libopusV2JNI.so[+1393c]
0.05%     libopusV2JNI.so[+172ac]
0.05%     libopusV2JNI.so[+16c38]
0.05%     libopusV2JNI.so[+15a20]
