Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 90 --call-graph fp --app com.gorgeous.liteinternational
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 70985
Event count: 143029223645

Overhead  Symbol
0.05%     split_config.arm64_v8a.apk[+ec79c]
0.05%     split_config.arm64_v8a.apk[+e65de8]
0.05%     split_config.arm64_v8a.apk[+d72eb8]
0.05%     split_config.arm64_v8a.apk[+ec718]
0.05%     split_config.arm64_v8a.apk[+e6b488]
0.05%     split_config.arm64_v8a.apk[+df358]
0.05%     split_config.arm64_v8a.apk[+c95b4]
0.05%     split_config.arm64_v8a.apk[+e65d98]
0.05%     split_config.arm64_v8a.apk[+df29c]
0.05%     split_config.arm64_v8a.apk[+d72ea4]
0.05%     split_config.arm64_v8a.apk[+9d68e4]
0.05%     split_config.arm64_v8a.apk[+ec6c8]
0.05%     split_config.arm64_v8a.apk[+df290]
0.05%     split_config.arm64_v8a.apk[+cee3f0]
0.05%     split_config.arm64_v8a.apk[+ec754]
0.05%     split_config.arm64_v8a.apk[+e6b5d4]
0.05%     split_config.arm64_v8a.apk[+ec6f0]
0.05%     split_config.arm64_v8a.apk[+df390]
0.05%     split_config.arm64_v8a.apk[+e6b234]
0.05%     split_config.arm64_v8a.apk[+e6b47c]
0.05%     split_config.arm64_v8a.apk[+e6b5cc]
0.05%     split_config.arm64_v8a.apk[+8bc6ac]
0.05%     split_config.arm64_v8a.apk[+e354cc]
0.05%     split_config.arm64_v8a.apk[+cee3c4]
0.05%     split_config.arm64_v8a.apk[+b5ee0]
0.05%     split_config.arm64_v8a.apk[+df354]
0.05%     split_config.arm64_v8a.apk[+cee3cc]
0.05%     split_config.arm64_v8a.apk[+c954c]
0.05%     split_config.arm64_v8a.apk[+bc3b4]
0.05%     split_config.arm64_v8a.apk[+8bc700]
0.05%     split_config.arm64_v8a.apk[+d8f990]
0.05%     split_config.arm64_v8a.apk[+ec71c]
0.05%     split_config.arm64_v8a.apk[+cee3a8]
0.05%     split_config.arm64_v8a.apk[+e6b4a8]
0.05%     split_config.arm64_v8a.apk[+b5b84]
0.05%     split_config.arm64_v8a.apk[+df39c]
0.05%     split_config.arm64_v8a.apk[+c948c]
0.05%     split_config.arm64_v8a.apk[+e6b498]
0.05%     split_config.arm64_v8a.apk[+c8dd4]
0.05%     split_config.arm64_v8a.apk[+e65e5c]
