Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 21670
Event count: 2573324305

Overhead  Symbol
0.00%     try_to_del_timer_sync.cfi
0.00%     rwsem_down_read_failed.cfi
0.00%     __filemap_fdatawait_range
0.00%     exit_files.cfi
0.00%     mod_zone_page_state.cfi
0.00%     tasklet_hi_action.cfi
0.00%     wait_on_page_bit.cfi
0.00%     __sb_start_write.cfi
0.00%     do_sys_poll
0.00%     mmput.cfi
0.00%     schedule_tail.cfi
0.00%     do_mmap.cfi
0.00%     do_munmap.cfi
0.00%     mm_update_next_owner.cfi
0.00%     tasklet_hi_action
