Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 17567
Event count: 4234296922

Overhead  Symbol
0.01%     f2fs_submit_page_write.cfi
0.01%     policy_mt.cfi
0.01%     trace_event_raw_event_net_dev_xmit.cfi
0.01%     __consume_stateless_skb.cfi
0.01%     __test_set_page_writeback.cfi
0.01%     udp_skb_dtor_locked.cfi
0.01%     __kfree_skb.cfi
0.01%     pipe_write
0.01%     udp_recvmsg
0.01%     SyS_renameat.cfi
0.01%     filter_match_preds.cfi
0.01%     touch_atime.cfi
0.01%     format_decode
0.01%     unix_destruct_scm
0.01%     eventfd_read
0.01%     skip_atoi
0.01%     ring_buffer_write.cfi
0.01%     ring_buffer_unlock_commit.cfi
0.01%     sys_dup
0.01%     release_sock.cfi
0.00%     skb_copy_datagram_iter.cfi
0.00%     wake_up_page_bit
0.00%     queue_work_on.cfi
0.00%     __lock_task_sighand.cfi
0.00%     scsi_end_request
0.00%     sys_read
0.00%     write_pmsg.cfi
0.00%     selinux_socket_sock_rcv_skb.cfi
0.00%     dma_buf_llseek.cfi
0.00%     dnotify_flush.cfi
0.00%     arch_counter_get_cntvct
0.00%     SyS_mprotect.cfi
0.00%     rb_commit
0.00%     selinux_binder_transaction
0.00%     unix_destruct_scm.cfi
0.00%     f2fs_fsync_node_pages.cfi
0.00%     selinux_binder_transfer_file
0.00%     dma_buf_llseek
0.00%     __cfi_slowpath
0.00%     SyS_sigaltstack.cfi
0.00%     SyS_setpriority.cfi
0.00%     perf_output_begin.cfi
0.00%     trace_event_buffer_reserve.cfi
0.00%     inet6_release.cfi
0.00%     ring_buffer_lock_reserve.cfi
0.00%     rb_handle_timestamp
0.00%     __anon_vma_interval_tree_augment_rotate.cfi
0.00%     __remove_ino_entry
0.00%     selinux_file_mprotect.cfi
0.00%     do_munmap.cfi
0.00%     account_kernel_stack
0.00%     ret_from_fork
0.00%     rwsem_wake.cfi
0.00%     __pagevec_release.cfi
0.00%     put_task_stack.cfi
0.00%     wait_on_page_bit.cfi
0.00%     unix_stream_read_generic
0.00%     do_exit.cfi
0.00%     rwsem_down_write_failed_killable.cfi
0.00%     schedule_tail.cfi
0.00%     __update_load_avg_blocked_se
0.00%     __filemap_fdatawait_range
0.00%     f2fs_wait_on_node_pages_writeback.cfi
0.00%     rwsem_down_read_failed.cfi
