Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4079
Event count: 4696534316

Overhead  Symbol
0.08%     libopusV2JNI.so[+1507c]
0.07%     libopusV2JNI.so[+b0e4]
0.07%     libopusV2JNI.so[+12d6c]
0.07%     libopusV2JNI.so[+135a8]
0.07%     libopusV2JNI.so[+13df4]
0.07%     libopusV2JNI.so[+16bd4]
0.07%     libopusV2JNI.so[+16060]
0.07%     libopusV2JNI.so[+154bc]
0.07%     libopusV2JNI.so[+13f2c]
0.07%     libopusV2JNI.so[+16e44]
0.07%     libopusV2JNI.so[+16d0c]
0.07%     libopusV2JNI.so[+169f8]
0.07%     libopusV2JNI.so[+1534c]
0.07%     libopusV2JNI.so[+144a4]
0.07%     libopusV2JNI.so[+16d8c]
0.07%     libopusV2JNI.so[+16a14]
0.07%     libopusV2JNI.so[+14174]
0.07%     libopusV2JNI.so[+15a34]
0.07%     libopusV2JNI.so[+16e58]
0.07%     libopusV2JNI.so[+17098]
0.07%     libopusV2JNI.so[+1325c]
0.07%     libopusV2JNI.so[+11418]
0.07%     libopusV2JNI.so[+129fc]
0.07%     libopusV2JNI.so[+170a4]
0.07%     libopusV2JNI.so[+15214]
0.07%     libopusV2JNI.so[+f7a4]
0.07%     libopusV2JNI.so[+16fbc]
0.07%     libopusV2JNI.so[+17120]
0.07%     libopusV2JNI.so[+16f84]
0.07%     libopusV2JNI.so[+15f34]
0.07%     libopusV2JNI.so[+14190]
0.07%     libopusV2JNI.so[+118c4]
0.06%     libopusV2JNI.so[+137f0]
0.06%     libopusV2JNI.so[+11d7c]
0.06%     libopusV2JNI.so[+14aa8]
0.06%     libopusV2JNI.so[+afe8]
0.06%     libopusV2JNI.so[+14aa4]
0.06%     libopusV2JNI.so[+13f00]
0.06%     libopusV2JNI.so[+16f70]
0.06%     libopusV2JNI.so[+15004]
0.06%     libopusV2JNI.so[+16c4c]
0.06%     libopusV2JNI.so[+15068]
0.06%     libopusV2JNI.so[+118d4]
0.06%     libopusV2JNI.so[+145b8]
0.06%     libopusV2JNI.so[+152e4]
0.06%     libopusV2JNI.so[+13700]
0.06%     libopusV2JNI.so[+e7c4]
0.06%     libopusV2JNI.so[+16c6c]
0.06%     libopusV2JNI.so[+151cc]
0.06%     libopusV2JNI.so[+150cc]
0.06%     @plt
0.06%     libopusV2JNI.so[+17038]
0.06%     libopusV2JNI.so[+17250]
0.06%     libopusV2JNI.so[+16f74]
0.06%     libopusV2JNI.so[+11dbc]
0.06%     libopusV2JNI.so[+b158]
0.06%     libopusV2JNI.so[+12c24]
0.05%     libopusV2JNI.so[+1674c]
0.05%     libopusV2JNI.so[+b014]
0.05%     libopusV2JNI.so[+15854]
0.05%     libopusV2JNI.so[+16b9c]
0.05%     libopusV2JNI.so[+b198]
0.05%     libopusV2JNI.so[+14e14]
0.05%     libopusV2JNI.so[+13500]
0.05%     libopusV2JNI.so[+1442c]
0.05%     libopusV2JNI.so[+117dc]
0.05%     libopusV2JNI.so[+135a4]
0.05%     libopusV2JNI.so[+170b8]
0.05%     libopusV2JNI.so[+16e40]
0.05%     libopusV2JNI.so[+17238]
0.05%     libopusV2JNI.so[+16a9c]
0.05%     libopusV2JNI.so[+118cc]
0.05%     libopusV2JNI.so[+132c8]
0.05%     libopusV2JNI.so[+f704]
0.05%     libopusV2JNI.so[+f788]
0.05%     libopusV2JNI.so[+113fc]
0.05%     libopusV2JNI.so[+10f04]
0.05%     libopusV2JNI.so[+161e4]
0.05%     libopusV2JNI.so[+16c14]
0.05%     libopusV2JNI.so[+fa80]
0.05%     libopusV2JNI.so[+12c60]
0.05%     libopusV2JNI.so[+12190]
0.05%     libopusV2JNI.so[+16d74]
0.05%     libopusV2JNI.so[+15ca0]
0.05%     libopusV2JNI.so[+13d98]
0.05%     libopusV2JNI.so[+17040]
0.05%     libopusV2JNI.so[+13af0]
0.05%     libopusV2JNI.so[+17094]
0.05%     libopusV2JNI.so[+14074]
0.05%     libopusV2JNI.so[+140b4]
0.05%     libopusV2JNI.so[+1706c]
0.05%     libopusV2JNI.so[+16df8]
0.05%     libopusV2JNI.so[+af74]
0.05%     libopusV2JNI.so[+15210]
0.05%     libopusV2JNI.so[+15f70]
0.05%     libopusV2JNI.so[+12d44]
0.05%     libopusV2JNI.so[+115a8]
0.05%     libopusV2JNI.so[+172f4]
0.05%     libopusV2JNI.so[+14530]
0.05%     libopusV2JNI.so[+17168]
0.05%     libopusV2JNI.so[+11db0]
0.05%     libopusV2JNI.so[+ae64]
0.05%     libopusV2JNI.so[+143d0]
0.05%     libopusV2JNI.so[+15a90]
0.05%     libopusV2JNI.so[+14284]
0.05%     libopusV2JNI.so[+16d5c]
0.05%     libopusV2JNI.so[+122e0]
0.05%     libopusV2JNI.so[+14a04]
0.05%     libopusV2JNI.so[+14aa0]
0.05%     libopusV2JNI.so[+16c30]
0.05%     libopusV2JNI.so[+140ac]
0.05%     libopusV2JNI.so[+16bcc]
0.05%     libopusV2JNI.so[+13024]
0.05%     libopusV2JNI.so[+159f8]
0.05%     libopusV2JNI.so[+15c3c]
0.05%     libopusV2JNI.so[+117f4]
0.05%     libopusV2JNI.so[+15130]
0.05%     libopusV2JNI.so[+16bf4]
0.04%     libopusV2JNI.so[+142cc]
0.04%     libopusV2JNI.so[+13b7c]
0.04%     libopusV2JNI.so[+15204]
0.04%     libopusV2JNI.so[+e800]
0.04%     libopusV2JNI.so[+1525c]
0.04%     libopusV2JNI.so[+14bc4]
0.04%     libopusV2JNI.so[+14bc0]
0.04%     libopusV2JNI.so[+13520]
0.04%     libopusV2JNI.so[+b7a8]
0.04%     libopusV2JNI.so[+15228]
0.04%     libopusV2JNI.so[+c3bc]
0.04%     libopusV2JNI.so[+16f7c]
0.04%     libopusV2JNI.so[+14b1c]
