Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4573
Event count: 4669516611

Overhead  Symbol
0.08%     libopusV2JNI.so[+14414]
0.08%     libopusV2JNI.so[+1358c]
0.07%     libopusV2JNI.so[+172b0]
0.07%     libopusV2JNI.so[+14fd8]
0.07%     libopusV2JNI.so[+17080]
0.07%     libopusV2JNI.so[+17028]
0.07%     libopusV2JNI.so[+14554]
0.07%     libopusV2JNI.so[+15244]
0.07%     libopusV2JNI.so[+17020]
0.07%     libopusV2JNI.so[+16bd8]
0.07%     libopusV2JNI.so[+145f0]
0.07%     libopusV2JNI.so[+17308]
0.07%     libopusV2JNI.so[+170d0]
0.07%     libopusV2JNI.so[+15cb8]
0.07%     libopusV2JNI.so[+16e34]
0.07%     libopusV2JNI.so[+16d5c]
0.07%     libopusV2JNI.so[+13598]
0.07%     libopusV2JNI.so[+afc0]
0.07%     libopusV2JNI.so[+1730c]
0.07%     libopusV2JNI.so[+1705c]
0.07%     libopusV2JNI.so[+169a4]
0.07%     libopusV2JNI.so[+e1c0]
0.07%     libopusV2JNI.so[+16fe0]
0.07%     libopusV2JNI.so[+13700]
0.07%     libopusV2JNI.so[+136d8]
0.07%     libopusV2JNI.so[+16dd0]
0.07%     libopusV2JNI.so[+145e0]
0.07%     libopusV2JNI.so[+115c8]
0.07%     libopusV2JNI.so[+bca0]
0.07%     libopusV2JNI.so[+17068]
0.07%     libopusV2JNI.so[+15094]
0.07%     libopusV2JNI.so[+16a78]
0.07%     libopusV2JNI.so[+14ca4]
0.07%     libopusV2JNI.so[+135b8]
0.07%     libopusV2JNI.so[+158bc]
0.07%     libopusV2JNI.so[+16a04]
0.07%     libopusV2JNI.so[+16910]
0.07%     libopusV2JNI.so[+16080]
0.07%     libopusV2JNI.so[+13624]
0.07%     libopusV2JNI.so[+13a30]
0.07%     libopusV2JNI.so[+afd8]
0.07%     libopusV2JNI.so[+b000]
0.07%     libopusV2JNI.so[+14ba0]
0.07%     libopusV2JNI.so[+170ec]
0.07%     libopusV2JNI.so[+1359c]
0.07%     libopusV2JNI.so[+13530]
0.07%     libopusV2JNI.so[+16a54]
0.07%     libopusV2JNI.so[+11790]
0.07%     libopusV2JNI.so[+1508c]
0.07%     libopusV2JNI.so[+16bd0]
0.07%     libopusV2JNI.so[+1158c]
0.07%     libopusV2JNI.so[+15200]
0.07%     libopusV2JNI.so[+113d8]
