Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 2870
Event count: 1196373175

Overhead  Symbol
0.11%     art::GetCalleeSaveMethodCaller(art::ArtMethod**, art::CalleeSaveType, bool)
0.11%     art::RuntimeCallbacks::IsMethodBeingInspected(art::ArtMethod*)
0.11%     MterpInvokeVirtualQuickRange
0.11%     art::ClassLinker::EnsureResolved(art::Thread*, char const*, art::ObjPtr<art::mirror::Class>)
0.10%     artUnlockObjectFromCode
0.10%     art::BuildInternalStackTraceVisitor<false>::AddFrame(art::ArtMethod*, unsigned int)
0.10%     art::GetResolvedMethod(art::ArtMethod*, art::CodeInfo const&, art::BitTableRange<art::InlineInfo> const&)
0.10%     art::ClassLinker::FindArrayClass(art::Thread*, art::ObjPtr<art::mirror::Class>)
0.10%     bool art::interpreter::MterpFieldAccessSlow<unsigned int, (art::FindFieldType)26>(art::Instruction*, unsigned short, art::ShadowFrame*, art::Thread*)
0.10%     mterp_op_invoke_direct
0.10%     art::Thread::PopStackedShadowFrame(art::StackedShadowFrameType, bool)
0.10%     mterp_op_iput_quick
0.10%     art::ClassLinker::ResolveString(art::dex::StringIndex, art::ArtMethod*)
0.10%     art::mirror::Class::FindClassMethod(std::__1::basic_string_view<char, std::__1::char_traits<char> >, std::__1::basic_string_view<char, std::__1::char_traits<char> >, art::PointerSize)
0.09%     MterpSetUpHotnessCountdown
0.09%     art::JNI<false>::GetIntField(_JNIEnv*, _jobject*, _jfieldID*)
0.09%     art::interpreter::MterpHandleIntrinsic(art::ShadowFrame*, art::ArtMethod*, art::Instruction const*, unsigned short, art::JValue*)
0.09%     art::JNIEnvExt::GetEnvHandler(art::JavaVMExt*, void**, int)
0.09%     art::Thread::Park(bool, long)
0.09%     art::Monitor::SignalWaiterAndReleaseMonitorLock(art::Thread*)
0.09%     mterp_op_add_int_lit8
0.09%     art::System_arraycopy(_JNIEnv*, _jclass*, _jobject*, int, _jobject*, int, int)
0.09%     art::Histogram<unsigned long>::BucketiseValue(unsigned long)
0.09%     art::Primitive::Descriptor(art::Primitive::Type)
0.09%     art::ArtMethod* art::ClassLinker::ResolveMethod<(art::ClassLinker::ResolveMode)1>(art::Thread*, unsigned int, art::ArtMethod*, art::InvokeType)
0.09%     mterp_op_iget_quick
0.09%     art_quick_do_long_jump
0.09%     art::ClassLinker::LookupClass(art::Thread*, char const*, unsigned long, art::ObjPtr<art::mirror::ClassLoader>)
0.09%     art::Runtime::IsActiveTransaction() const
0.08%     art::JNI<false>::ReleaseByteArrayElements(_JNIEnv*, _jbyteArray*, signed char*, int)
0.08%     mterp_op_invoke_virtual_quick
0.08%     art::ConditionVariable::RequeueWaiters(int)
0.08%     mterp_op_move_result_object
0.08%     art::MemMapArenaPool::AllocArena(unsigned long)
0.08%     void art::StringBuilderAppend::Builder::StoreData<unsigned char>(art::ObjPtr<art::mirror::String>, unsigned char*) const
0.08%     art::mirror::Object::CopyObject(art::ObjPtr<art::mirror::Object>, art::ObjPtr<art::mirror::Object>, unsigned long)
0.08%     _JNIEnv::NewObject(_jclass*, _jmethodID*, ...)
0.08%     art::Runtime::UseJitCompilation() const
0.08%     art::JavaVMExt::DecodeGlobal(void*)
0.08%     art::JNI<false>::NewByteArray(_JNIEnv*, int)
0.08%     art::JNI<false>::GetMethodID(_JNIEnv*, _jclass*, char const*, char const*)
0.07%     art::ClassHierarchyAnalysis::UpdateAfterLoadingOf(art::Handle<art::mirror::Class>)
0.07%     art::JNI<false>::CallNonvirtualVoidMethodV(_JNIEnv*, _jobject*, _jclass*, _jmethodID*, std::__va_list)
0.07%     mterp_op_monitor_exit
0.07%     art::ProfilingInfo::AddInvokeInfo(unsigned int, art::mirror::Class*)
0.07%     art_quick_to_interpreter_bridge
0.07%     art::Monitor::DoNotify(art::Thread*, art::ObjPtr<art::mirror::Object>, bool)
0.07%     art::ProfileSaver::ProcessProfilingInfo(bool, unsigned short*)
0.07%     art::ProfilingInfo::Create(art::Thread*, art::ArtMethod*, bool)
0.07%     artLockObjectFromCode
0.07%     art_quick_alloc_string_from_chars_region_tlab
0.07%     void std::__1::__sort<art::LinkFieldsComparator&, std::__1::__deque_iterator<art::ArtField*, art::ArtField**, art::ArtField*&, art::ArtField***, long, 512l> >(std::__1::__deque_iterator<art::ArtField*, art::ArtField**, art::ArtField*&, art::ArtField***, long, 512l>, std::__1::__deque_iterator<art::ArtField*, art::ArtField**, art::ArtField*&, art::ArtField***, long, 512l>, art::LinkFieldsComparator&)
0.06%     art::mirror::PrimitiveArray<long>::Alloc(art::Thread*, unsigned long)
0.06%     mterp_op_move_object
0.06%     art::MethodNameAndSignatureComparator::HasSameNameAndSignature(art::ArtMethod*)
0.06%     art::ClassLinker::LinkInterfaceMethods(art::Thread*, art::Handle<art::mirror::Class>, std::__1::unordered_map<unsigned long, art::ClassLinker::MethodTranslation, std::__1::hash<unsigned long>, std::__1::equal_to<unsigned long>, std::__1::allocator<std::__1::pair<unsigned long const, art::ClassLinker::MethodTranslation> > > const&, bool*, art::ArtMethod**)
0.06%     _ZZN3artL33VMStack_getClosestUserClassLoaderEP7_JNIEnvP7_jclassEN29ClosestUserClassLoaderVisitor10VisitFrameEv$87db467bdccb27afde2ecff3f08a2f3b
0.06%     art::annotations::HasDeadReferenceSafeAnnotation(art::DexFile const&, art::dex::ClassDef const&)
0.06%     art::JniIdReflectiveSourceInfo<_jmethodID*, void>::~JniIdReflectiveSourceInfo()
0.06%     art::ConditionVariable::Broadcast(art::Thread*)
0.05%     art::arm64::Arm64Context::FillCalleeSaves(unsigned char*, art::QuickMethodFrameInfo const&)
0.05%     art::mirror::Object* art::gc::Heap::AllocObject<true, art::mirror::CopyObjectVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::mirror::CopyObjectVisitor const&)
0.05%     art::CodeInfo::DecodeDexRegisterMap(unsigned int, unsigned int, art::DexRegisterMap*) const
0.05%     art::CodeInfo::GetCatchStackMapForDexPc(unsigned int) const
0.05%     art::RuntimeCallbacks::MonitorContendedLocked(art::Monitor*)
0.05%     void std::__1::__sort<art::RepackEntries(bool, art::ArrayRef<void const*>)::$_2&, art::JITCodeEntry const**>(art::JITCodeEntry const**, art::JITCodeEntry const**, art::RepackEntries(bool, art::ArrayRef<void const*>)::$_2&)
0.05%     art::JNI<false>::SetIntField(_JNIEnv*, _jobject*, _jfieldID*, int)
0.05%     MterpDone
0.05%     art::mirror::Class::FindStaticField(art::Thread*, art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::DexCache>, unsigned int)
0.05%     art::ConditionVariable::WaitHoldingLocks(art::Thread*)
0.05%     MterpNewArray
0.05%     mterp_op_return_wide
0.05%     art::Thread::AssertNoPendingException() const
0.05%     art::ClassLinker::FindClass(art::Thread*, char const*, art::Handle<art::mirror::ClassLoader>)
0.05%     art::mirror::Object::IdentityHashCode()
0.05%     art::interpreter::CheckStackOverflow(art::Thread*, unsigned long)
0.05%     bool art::hiddenapi::ShouldDenyAccessToMember<art::ArtMethod>(art::ArtMethod*, std::__1::function<art::hiddenapi::AccessContext ()> const&, art::hiddenapi::AccessMethod)
0.04%     art::mirror::Class::AllocObject(art::Thread*)
0.04%     art::JNI<false>::GetFloatField(_JNIEnv*, _jobject*, _jfieldID*)
0.04%     art::JNI<false>::ExceptionOccurred(_JNIEnv*)
0.04%     art::JitNativeInfo::Memory()
0.04%     art_quick_alloc_array_resolved8_region_tlab
0.04%     art::jit::Jit::CanInvokeCompiledCode(art::ArtMethod*)
0.04%     art::ClassLinker::FindClassInSharedLibraries(art::ScopedObjectAccessAlreadyRunnable&, art::Thread*, char const*, unsigned long, art::Handle<art::mirror::ClassLoader>, art::ObjPtr<art::mirror::Class>*)
0.04%     art_quick_alloc_array_resolved16_region_tlab
0.04%     artIsAssignableFromCode
0.04%     mterp_op_move_result
0.04%     mterp_op_div_long_2addr
0.04%     art::jit::JitCodeCache::AddProfilingInfoInternal(art::Thread*, art::ArtMethod*, std::__1::vector<unsigned int, std::__1::allocator<unsigned int> > const&)
0.04%     art::JValue art::InvokeWithJValues<art::ArtMethod*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, art::ArtMethod*, jvalue const*)
0.04%     art::Monitor::GetHashCode()
0.04%     bool art::interpreter::DoCall<true, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)
0.04%     art::StackVisitor::StackVisitor(art::Thread*, art::Context*, art::StackVisitor::StackWalkKind, bool)
0.04%     art::JNI<false>::ReleaseFloatArrayElements(_JNIEnv*, _jfloatArray*, float*, int)
0.04%     art::mirror::String::AllocFromModifiedUtf8(art::Thread*, int, char const*, int)
0.04%     art::gc::Heap::IsMovableObject(art::ObjPtr<art::mirror::Object>) const
0.04%     art_quick_aput_obj
0.04%     art::mirror::String::ToCharArray(art::Handle<art::mirror::String>, art::Thread*)
0.03%     art::Thread::FromManagedThread(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*)
0.03%     mterp_op_aput
0.03%     art::JNI<false>::ExceptionCheck(_JNIEnv*)
0.03%     MterpIputObjectQuick
0.03%     art::mirror::Object::Clone(art::Handle<art::mirror::Object>, art::Thread*)
