Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4394
Event count: 4726320969

Overhead  Symbol
0.11%     libopusV2JNI.so[+15050]
0.11%     libopusV2JNI.so[+13578]
0.11%     libopusV2JNI.so[+145ec]
0.11%     libopusV2JNI.so[+16dac]
0.11%     libopusV2JNI.so[+16cf8]
0.11%     libopusV2JNI.so[+132c8]
0.11%     libopusV2JNI.so[+afec]
0.11%     libopusV2JNI.so[+14fd0]
0.10%     libopusV2JNI.so[+14288]
0.10%     libopusV2JNI.so[+1727c]
0.10%     libopusV2JNI.so[+140b4]
0.10%     libopusV2JNI.so[+17070]
0.10%     libopusV2JNI.so[+145bc]
0.10%     libopusV2JNI.so[+145ac]
0.10%     libopusV2JNI.so[+17124]
0.10%     libopusV2JNI.so[+13164]
0.10%     libopusV2JNI.so[+1341c]
0.10%     libopusV2JNI.so[+17278]
0.10%     libopusV2JNI.so[+16de4]
0.10%     libopusV2JNI.so[+150a8]
0.10%     libopusV2JNI.so[+145f4]
0.10%     libopusV2JNI.so[+afc8]
0.10%     libopusV2JNI.so[+af74]
0.10%     libopusV2JNI.so[+16bd4]
0.10%     libopusV2JNI.so[+115cc]
0.10%     libopusV2JNI.so[+afbc]
0.10%     libopusV2JNI.so[+16fac]
0.10%     libopusV2JNI.so[+16d60]
0.10%     libopusV2JNI.so[+169b8]
0.10%     libopusV2JNI.so[+16a74]
0.10%     libopusV2JNI.so[+152c8]
0.10%     libopusV2JNI.so[+129d0]
0.10%     libopusV2JNI.so[+14b98]
0.10%     libopusV2JNI.so[+12d5c]
0.10%     libopusV2JNI.so[+10f10]
0.09%     libopusV2JNI.so[+14f88]
0.09%     libopusV2JNI.so[+13574]
0.09%     libopusV2JNI.so[+16dd8]
0.09%     libopusV2JNI.so[+17294]
0.09%     libopusV2JNI.so[+10f04]
0.09%     libopusV2JNI.so[+14bcc]
0.09%     libopusV2JNI.so[+15058]
0.09%     libopusV2JNI.so[+16000]
0.09%     libopusV2JNI.so[+16f54]
