Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 5617
Event count: 2463634078

Overhead  Symbol
0.10%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, false, art::VoidFunctor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::VoidFunctor const&)
0.10%     mterp_op_move_result_object
0.10%     artIsAssignableFromCode
0.10%     art::(anonymous namespace)::InvokeWithArgArray(art::ScopedObjectAccessAlreadyRunnable const&, art::ArtMethod*, art::(anonymous namespace)::ArgArray*, art::JValue*, char const*)
0.10%     art::GetResolvedMethod(art::ArtMethod*, art::CodeInfo const&, art::BitTableRange<art::InlineInfo> const&)
0.10%     art::JNI::ReleaseStringChars(_JNIEnv*, _jstring*, unsigned short const*)
0.09%     art::RuntimeCallbacks::ClassLoad(art::Handle<art::mirror::Class>)
0.09%     art::ClassLinker::FixupTemporaryDeclaringClass(art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::Class>)
0.09%     art::ClassHierarchyAnalysis::UpdateAfterLoadingOf(art::Handle<art::mirror::Class>)
0.09%     art::JNI::GetMethodID(_JNIEnv*, _jclass*, char const*, char const*)
0.09%     MterpInvokeStaticRange
0.09%     art::gc::collector::ConcurrentCopying::ThreadFlipVisitor::VisitRoots(art::mirror::Object***, unsigned long, art::RootInfo const&)
0.09%     art::Runtime::UseJitCompilation() const
0.09%     art::(anonymous namespace)::ArgArray::BuildArgArrayFromObjectArray(art::ObjPtr<art::mirror::Object>, art::ObjPtr<art::mirror::ObjectArray<art::mirror::Object> >, art::ArtMethod*, art::Thread*)
0.09%     mterp_op_invoke_static
0.09%     art::JNI::FindClass(_JNIEnv*, char const*)
0.09%     artUnlockObjectFromCode
0.09%     art::JniMethodEndWithReferenceHandleResult(_jobject*, unsigned int, art::Thread*) (.llvm.3953742762497877575)
0.09%     art::(anonymous namespace)::ArgArray::BuildArgArrayFromVarArgs(art::ScopedObjectAccessAlreadyRunnable const&, art::ObjPtr<art::mirror::Object>, std::__va_list)
0.08%     art::ClassLinker::ResolveString(art::dex::StringIndex, art::ArtMethod*)
0.08%     mterp_op_return_void
0.08%     art::QuickArgumentVisitor::VisitArguments()
0.08%     art::Constructor_newInstance0(_JNIEnv*, _jobject*, _jobjectArray*)
0.08%     MterpCheckCast
0.08%     art::mirror::Class::FindInstanceField(art::ObjPtr<art::mirror::DexCache>, unsigned int)
0.08%     art::mirror::Class::FindInterfaceMethod(std::__1::basic_string_view<char, std::__1::char_traits<char> >, art::Signature const&, art::PointerSize)
0.08%     art::mirror::Class::FindStaticField(art::Thread*, art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::DexCache>, unsigned int)
0.08%     art::ObjPtr<art::mirror::PrimitiveArray<int> > art::JNI::DecodeAndCheckArrayType<_jintArray*, int, art::mirror::PrimitiveArray<int> >(art::ScopedObjectAccess&, _jintArray*, char const*, char const*)
0.08%     mterp_op_invoke_direct
0.07%     mterp_op_iput_object_quick
0.07%     MterpIGetObj
0.07%     art::gc::ReferenceQueue::AtomicEnqueueIfNotEnqueued(art::Thread*, art::ObjPtr<art::mirror::Reference>)
0.07%     art::ClassLinker::FindArrayClass(art::Thread*, art::ObjPtr<art::mirror::Class>)
0.07%     MterpInvokeVirtualQuickRange
0.07%     void art::gc::accounting::SpaceBitmap<8ul>::VisitMarkedRange<art::gc::collector::ConcurrentCopying::CopyingPhase()::$_7 const&>(unsigned long, unsigned long, art::gc::collector::ConcurrentCopying::CopyingPhase()::$_7 const&&&) const
0.07%     art::mirror::Class::FindClassMethod(std::__1::basic_string_view<char, std::__1::char_traits<char> >, std::__1::basic_string_view<char, std::__1::char_traits<char> >, art::PointerSize)
0.06%     art::DexFileLoader::GetBaseLocation(char const*)
0.06%     art::JNI::ReleaseStringCritical(_JNIEnv*, _jstring*, unsigned short const*)
0.06%     art::mirror::Class::DescriptorEquals(char const*)
0.06%     mterp_op_iget_wide_quick
0.06%     art::ClassLinker::LookupClass(art::Thread*, char const*, unsigned long, art::ObjPtr<art::mirror::ClassLoader>)
0.06%     art::ClassLinker::EnsureResolved(art::Thread*, char const*, art::ObjPtr<art::mirror::Class>)
0.06%     art::mirror::Object::IdentityHashCode()
0.06%     art::JNI::NewObjectV(_JNIEnv*, _jclass*, _jmethodID*, std::__va_list)
0.06%     art::ClassTable::Lookup(char const*, unsigned long)
0.06%     void art::gc::accounting::CardTable::ModifyCardsAtomic<art::gc::AgeCardVisitor, art::VoidFunctor>(unsigned char*, unsigned char*, art::gc::AgeCardVisitor const&, art::VoidFunctor const&)
0.05%     art::Thread::GetLongJumpContext()
0.05%     art::gc::Heap::IsNonDiscontinuousSpaceHeapAddress(void const*) const
0.05%     art::JNI::NewString(_JNIEnv*, unsigned short const*, int)
0.05%     art::JNI::ExceptionOccurred(_JNIEnv*)
