Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4270
Event count: 4689998799

Overhead  Symbol
0.02%     libopusV2JNI.so[+15114]
0.02%     libopusV2JNI.so[+13b6c]
0.02%     libopusV2JNI.so[+16a1c]
0.02%     libopusV2JNI.so[+115ac]
0.02%     libopusV2JNI.so[+11980]
0.02%     libopusV2JNI.so[+e8c4]
0.02%     libopusV2JNI.so[+12114]
0.02%     libopusV2JNI.so[+e514]
0.02%     libopusV2JNI.so[+13ef4]
0.02%     libopusV2JNI.so[+16c58]
0.02%     libopusV2JNI.so[+161d4]
0.02%     libopusV2JNI.so[+13280]
0.02%     libopusV2JNI.so[+15e44]
0.02%     libopusV2JNI.so[+16a8c]
0.02%     libopusV2JNI.so[+1526c]
0.02%     libopusV2JNI.so[+158a8]
0.02%     libopusV2JNI.so[+b158]
0.02%     libopusV2JNI.so[+d9fc]
0.02%     libopusV2JNI.so[+12cc0]
0.02%     libopusV2JNI.so[+145c0]
0.02%     libopusV2JNI.so[+12fac]
0.02%     libopusV2JNI.so[+af44]
0.02%     libopusV2JNI.so[+14530]
0.02%     libopusV2JNI.so[+15480]
0.02%     libopusV2JNI.so[+12b14]
0.02%     libopusV2JNI.so[+13a2c]
0.02%     libopusV2JNI.so[+13560]
0.02%     libopusV2JNI.so[+134f8]
0.02%     libopusV2JNI.so[+16bb4]
0.02%     libopusV2JNI.so[+f5d0]
0.02%     libopusV2JNI.so[+14a24]
0.02%     libopusV2JNI.so[+b898]
0.02%     libopusV2JNI.so[+172c8]
0.02%     libopusV2JNI.so[+16d5c]
0.02%     libopusV2JNI.so[+12c88]
0.02%     libopusV2JNI.so[+137ac]
0.02%     libopusV2JNI.so[+13568]
0.02%     libopusV2JNI.so[+14608]
0.02%     libopusV2JNI.so[+15c18]
0.02%     libopusV2JNI.so[+13638]
0.02%     libopusV2JNI.so[+140c4]
0.02%     libopusV2JNI.so[+140b8]
0.02%     libopusV2JNI.so[+14aa8]
0.02%     libopusV2JNI.so[+1674c]
0.02%     libopusV2JNI.so[+15004]
0.02%     libopusV2JNI.so[+15a9c]
0.02%     libopusV2JNI.so[+12260]
