Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 16696
Event count: 3425718507

Overhead  Symbol
0.01%     bpf_map_lookup_elem.cfi
0.01%     queue_work_on.cfi
0.01%     skb_release_data
0.01%     cap_capable
0.01%     __kmalloc.cfi
0.01%     unix_destruct_scm
0.01%     selinux_binder_transaction
0.01%     file_has_perm
0.01%     selinux_binder_transfer_file.cfi
0.01%     selinux_file_fcntl.cfi
0.01%     run_rebalance_domains
0.01%     sys_epoll_wait
0.01%     _raw_spin_unlock_irqrestore.cfi
0.01%     __srcu_read_lock.cfi
0.01%     page_add_new_anon_rmap.cfi
0.01%     __alloc_pages_nodemask.cfi
0.01%     wake_up_page_bit
0.01%     set_bit
0.01%     sys_recvfrom
0.01%     lru_cache_add_active_or_unevictable.cfi
0.01%     rw_verify_area.cfi
0.01%     run_timer_softirq
0.00%     unix_write_space.cfi
0.00%     mprotect_fixup.cfi
0.00%     mutex_spin_on_owner
0.00%     __mutex_lock
0.00%     plist_del.cfi
0.00%     f2fs_truncate_data_blocks_range.cfi
0.00%     _copy_to_iter.cfi
0.00%     selinux_binder_transfer_file
0.00%     dma_buf_llseek
0.00%     rw_copy_check_uvector.cfi
0.00%     clear_bit
0.00%     ufs_qcom_pm_qos_req_start.cfi
0.00%     rwsem_wake.cfi
0.00%     perf_event_mmap_output.cfi
0.00%     sys_fcntl
0.00%     do_munmap.cfi
0.00%     __rb_erase_color.cfi
0.00%     ring_buffer_lock_reserve.cfi
0.00%     SyS_mprotect.cfi
0.00%     radix_tree_next_chunk.cfi
0.00%     arch_get_unmapped_area_topdown.cfi
0.00%     selinux_file_mprotect.cfi
0.00%     account_kernel_stack
0.00%     put_task_stack.cfi
0.00%     rwsem_down_read_failed.cfi
0.00%     test_and_set_bit
0.00%     put_files_struct.cfi
0.00%     do_sys_poll
0.00%     __filemap_fdatawait_range
0.00%     get_unmapped_area.cfi
0.00%     rwsem_down_write_failed_killable.cfi
0.00%     tasklet_action
0.00%     skb_unlink.cfi
0.00%     do_exit.cfi
0.00%     wait_on_page_bit.cfi
0.00%     __update_load_avg_blocked_se
0.00%     do_mmap.cfi
0.00%     ep_send_events_proc
0.00%     preempt_schedule_irq.cfi
0.00%     schedule_tail.cfi
0.00%     unix_stream_read_generic
